,#AUTHID,STATUS,sentiNEG,sentiPOS,sentiNEU,sentiCOMPOUND,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY
5199,c85845b82e705a32f674757d8912df23,is happy to have a new working DirecTV box. I can open the guide and switch channels without it freezing....and the DVR works. I can now go back to waiting until a few minutes into a show before I start watching and then fast forward through commercials!,0.0,0.091,0.909,0.6114,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,11/14/09 06:47 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5200,c85845b82e705a32f674757d8912df23,is getting very excited about decorating for Christmas! We are heading out to get a tree and all that fun stuff in a while:),0.0,0.239,0.761,0.7419,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,11/28/09 09:54 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5201,c85845b82e705a32f674757d8912df23,"is off to the gym again. I tried and can't think of a valid reason not to go, plus my legs aren't sore are at all from yesterday. I will will thank myself for this later:)",0.0,0.129,0.871,0.5588,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,12/05/09 03:32 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5202,c85845b82e705a32f674757d8912df23,is happily watching Pixar short films on abc family while my DVR records *PROPNAME* on another channel:) Oh and I'm drinking my pumpkin spice coffee too! Life is good!,0.0,0.208,0.792,0.7955,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,12/03/09 01:23 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5203,c85845b82e705a32f674757d8912df23,Happy Thanksgiving everybody! I'm thankful for friends to share Thanksgiving with:) Now time to make some yummy food to share later,0.0,0.553,0.447,0.9558,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,11/26/09 01:12 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5204,c85845b82e705a32f674757d8912df23,is making spaghetti sauce. Yum!,0.0,0.0,1.0,0.0,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,12/10/09 07:53 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5205,c85845b82e705a32f674757d8912df23,has a cold and is curled up on the couch resting.,0.0,0.0,1.0,0.0,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/06/10 11:28 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5206,c85845b82e705a32f674757d8912df23,blue,0.0,0.0,1.0,0.0,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/07/10 09:13 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5207,c85845b82e705a32f674757d8912df23,Thanks for all the birthday wishes yesterday! I had a great day:),0.0,0.56,0.44,0.8356,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/11/10 09:03 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5208,c85845b82e705a32f674757d8912df23,"can't believe it. I got the new Wii Fit Plus game, it has a lot of fun new games and features. However, after not using the wii fit for a few months we decided to do the fitness test stuff again. Me(since last time): +2.9 lbs, still a healthy weight and BMI, wii age 54. *PROPNAME*: -8.6lbs, reccommends a healthy weight of gaining 6lbs, wii age 32. On the positive side, I have lost 5 of the 8 lbs I gained over the holidays!",0.024,0.295,0.681,0.9732,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/08/10 07:32 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5209,c85845b82e705a32f674757d8912df23,"was annoyed with the state of LA for sending a notice that my car policy was cancelled on 11//20//2009 even though that is just my renewal date and they lost the info my insurance company sent...oh and it took them 2 months to do something about it. My grumpiness was fixed by talking to the rep at Progressive. She was friendly and talkative, like a less annoying version of the girl on the commercials. Thanks *PROPNAME*!",0.114,0.102,0.784,0.1494,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/13/10 04:22 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5210,c85845b82e705a32f674757d8912df23,is taking *PROPNAME* to the vet for her annual check-up. I know it's good for her I just always feel a bit bad because she hates it so much :(,0.27,0.082,0.648,-0.7703,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/14/10 08:50 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5211,c85845b82e705a32f674757d8912df23,"Dear Louisiana Office of Motor Vehicles employees, I understand that you probably get stuck dealing with stupid, annoying people on a regular basis.  That doesn't mean you have to be rude to everyone, especially not the friendly people like me darn it!",0.273,0.097,0.63,-0.8475,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/13/10 07:56 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5212,c85845b82e705a32f674757d8912df23,did an hour long workout and now I'm trying to convince myself to vacuum the house.,0.0,0.118,0.882,0.25,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/16/10 09:03 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5213,c85845b82e705a32f674757d8912df23,"Funny: Every time I have to spell a word over the phone using 'as in' examples, I will undoubtedly draw a blank and sound like a complete idiot. Today I had to spell my boss's last name to an attorney and said ""Yes that's G as in...(10 second lapse)..ummm...Goonies""",0.067,0.164,0.769,0.5859,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,08/25/09 05:30 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5214,c85845b82e705a32f674757d8912df23,has recooped from working out and has caught a cleaning bug!,0.0,0.0,1.0,0.0,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/21/10 06:50 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5215,c85845b82e705a32f674757d8912df23,is making sweet potatoe split pea soup. I hope it's good!,0.0,0.565,0.435,0.8439,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/18/10 11:19 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5216,c85845b82e705a32f674757d8912df23,can't believe the amount of mosquitos outside already. Boo!,0.0,0.0,1.0,0.0,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/22/10 01:33 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5217,c85845b82e705a32f674757d8912df23,why oh why do I let myself watch animal cops shows? I just end up feeling a mix of sadness for the animals and almost rage towards the people involved.,0.196,0.047,0.757,-0.6915,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/14/10 06:11 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5218,c85845b82e705a32f674757d8912df23,set my calorie goal for wii fit tonight as a piece of fried chicken....turns out it takes a lot of work to burn off a piece of fried chicken!,0.0,0.1,0.9,0.4199,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/15/10 04:05 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5219,c85845b82e705a32f674757d8912df23,"was enjoying my morning shower until one of those stupid Saints remixes came on the radio. I'm all for that kind of thing when I actually go to games, but I'm sick of hearing it in regular rotation on the radio.",0.145,0.048,0.807,-0.6652,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/24/10 02:43 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5220,c85845b82e705a32f674757d8912df23,A bit mean...but damn funny Sarchasm : The gulf between the author of  sarcastic wit and the person who doesn't get it.,0.191,0.118,0.691,-0.2023,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/25/10 08:08 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5221,c85845b82e705a32f674757d8912df23,is watching a movie:),0.0,0.0,1.0,0.0,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/16/10 06:32 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5222,c85845b82e705a32f674757d8912df23,just finished playing wii fit plus and burned an ice cream cone worth of calories. Now it's ok for me to eat an ice cream right? Kidding:),0.0,0.268,0.732,0.7506,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/13/10 10:06 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5223,c85845b82e705a32f674757d8912df23,accidentally clicked the wrong button on a page. Sorry for sending that farmville thing to everyone!,0.371,0.0,0.629,-0.7263,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,02/03/10 03:49 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5224,c85845b82e705a32f674757d8912df23,"The feminine version of the name *PROPNAME* meaning ""the woman."" Basically never printed on magnets, mugs or other souvenir paraphernalia. Often mistaken for *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME* or *PROPNAME*. My name is *PROPNAME*, not *PROPNAME*, dammit. (Urbandictionary.com, type in your first name, copy and paste the first entry)",0.051,0.0,0.949,-0.3612,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,02/03/10 02:06 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5225,c85845b82e705a32f674757d8912df23,is off to bed and hoping not to be woken up by things flapping and crashing from the crazy wind outside. On the up side it's going to be in the 60-70 range for the next week!:),0.059,0.076,0.864,0.1759,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/16/10 07:32 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5226,c85845b82e705a32f674757d8912df23,feels bad for my sick boyfriend. I know he feels really crappy 'cause he's sitting still and not playing videogames!,0.456,0.0,0.544,-0.9114,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,02/02/10 02:05 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5227,c85845b82e705a32f674757d8912df23,thinks it might be time for a nap:),0.0,0.0,1.0,0.0,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/30/10 08:25 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5228,c85845b82e705a32f674757d8912df23,is off to work out. I don't want to but it's been 3 days:(,0.092,0.0,0.908,-0.0286,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,01/25/10 11:52 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5229,c85845b82e705a32f674757d8912df23,doesn't think the changes to facebook were really needed but honestly I'm more annoyed with all the complaints I've seen about it. You get it for free so if that means every once in a while you have to deal with a new layout well...deal with it!:),0.128,0.159,0.713,0.4114,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,02/09/10 03:50 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5230,c85845b82e705a32f674757d8912df23,starting to make some delicious snacks to enjoy while watching the Superbowl later,0.0,0.385,0.615,0.7845,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,02/07/10 07:20 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5231,c85845b82e705a32f674757d8912df23,is home from the Lockport Mardi Gras parade and is ready for a nap!,0.0,0.189,0.811,0.4199,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,02/13/10 11:47 PM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5232,c85845b82e705a32f674757d8912df23,really wishes that my old doctor's office would learn how to do math. I don't appreciate getting rather large bills for amounts that BSBC and I have already paid. Oh and thanks for putting it in the 120 day slot so I get to stress about further stupidity on your part resulting in a bad outcome for me.,0.182,0.074,0.744,-0.7863,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,10/14/09 12:43 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5233,c85845b82e705a32f674757d8912df23,wonders how sick Bon Jovi is of singing this song,0.268,0.0,0.732,-0.5106,2.25,2.75,4.5,4.25,2.5,n,n,y,y,n,02/01/10 03:15 AM,300.0,43159.0,96.88,0.02,43968.0,0.49,0.07
5234,d39c2b0fb2e50e37795fdbe3b8cd3792,likes the new Spartan football promo video! :) I'm exited for football season!,0.0,0.367,0.633,0.7494,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,06/25/09 02:42 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5235,d39c2b0fb2e50e37795fdbe3b8cd3792,"""no more than 5 pages"" is my new favorite phrase! :)",0.142,0.406,0.452,0.6239,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/05/09 11:50 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5236,d39c2b0fb2e50e37795fdbe3b8cd3792,one page left then editing! and 24 + hours till the paper is due! SCORE!!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/13/09 01:32 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5237,d39c2b0fb2e50e37795fdbe3b8cd3792,is sad that Tetris is not working! :(,0.288,0.204,0.509,-0.2467,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,06/28/09 04:55 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5238,d39c2b0fb2e50e37795fdbe3b8cd3792,is in desperate need of a social life!!! :(,0.503,0.0,0.497,-0.7249,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/17/09 03:28 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5239,d39c2b0fb2e50e37795fdbe3b8cd3792,hates writing papers.,0.592,0.0,0.408,-0.4404,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/12/09 12:25 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5240,d39c2b0fb2e50e37795fdbe3b8cd3792,"hmmm....I uninstalled 1 tiny program and now I can do internet, and symantec works?! oh well, maybe my computer is not dying after all! :)",0.0,0.213,0.787,0.6892,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/09/09 10:07 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5241,d39c2b0fb2e50e37795fdbe3b8cd3792,is on Kiawah Island having an amazing vacation with her favorite person!!,0.0,0.425,0.575,0.8118,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/03/09 02:23 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5242,d39c2b0fb2e50e37795fdbe3b8cd3792,2 papers done! now time for the very last edits and a read-through by mommy! :),0.0,0.216,0.784,0.555,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/13/09 04:52 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5243,d39c2b0fb2e50e37795fdbe3b8cd3792,yay band camp! I can't wait for friday!!,0.0,0.416,0.584,0.6458,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/28/09 02:19 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5244,d39c2b0fb2e50e37795fdbe3b8cd3792,is frustrated and displeased with the way that the next few weeks are shaping up. Mail.msu.edu doesn't make the situation any better. I'm sending a complaint!,0.269,0.089,0.642,-0.7088,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/11/09 02:50 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5245,d39c2b0fb2e50e37795fdbe3b8cd3792,thinks it would be nice to have a car! :P,0.0,0.471,0.529,0.7371,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/21/09 05:36 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5246,d39c2b0fb2e50e37795fdbe3b8cd3792,is back in MI!!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,06/15/09 07:41 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5247,d39c2b0fb2e50e37795fdbe3b8cd3792,is home in the OC!!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,06/19/09 02:39 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5248,d39c2b0fb2e50e37795fdbe3b8cd3792,is WAY too excited for New Moon!,0.0,0.31,0.69,0.4003,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/01/09 10:35 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5249,d39c2b0fb2e50e37795fdbe3b8cd3792,somehow has to BS 5 pages of scientific paper about a frustratingly inconclusive field project AND have sources to cite about it. FML,0.13,0.0,0.87,-0.4588,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/05/09 08:54 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5250,d39c2b0fb2e50e37795fdbe3b8cd3792,is le tired!,0.615,0.0,0.385,-0.4926,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/01/09 02:27 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5251,d39c2b0fb2e50e37795fdbe3b8cd3792,misses everyone in EL!! I can't wait for preseason!!! :),0.145,0.319,0.536,0.5053,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,07/26/09 06:52 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5252,d39c2b0fb2e50e37795fdbe3b8cd3792,thinks there should be more time in the day and that mail.msu.edu is stupidly slow!,0.19,0.0,0.81,-0.5093,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/10/09 01:47 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5253,d39c2b0fb2e50e37795fdbe3b8cd3792,is SO excited for Freshman Dress!!!!!!!,0.0,0.479,0.521,0.6802,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/30/09 09:39 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5254,d39c2b0fb2e50e37795fdbe3b8cd3792,one more week of summer please!!!,0.0,0.388,0.612,0.4898,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/23/09 05:29 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5255,d39c2b0fb2e50e37795fdbe3b8cd3792,yay clean laundry!!!! :),0.0,0.911,0.089,0.8825,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/11/09 02:25 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5256,d39c2b0fb2e50e37795fdbe3b8cd3792,is excited for GAMEDAY TOMORROW!!!!! GO STATE!!!!!,0.0,0.373,0.627,0.5526,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/04/09 10:48 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5257,d39c2b0fb2e50e37795fdbe3b8cd3792,Toga Toga Toga!!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/12/09 10:56 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5258,d39c2b0fb2e50e37795fdbe3b8cd3792,is 3 weeks in and already tired of reading!!!!,0.368,0.0,0.632,-0.6209,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/15/09 06:57 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5259,d39c2b0fb2e50e37795fdbe3b8cd3792,is mostly unpacked and moved in! :),0.0,0.354,0.646,0.5093,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/17/09 06:18 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5260,d39c2b0fb2e50e37795fdbe3b8cd3792,is home and not ready to be back in the real world yet! ://,0.156,0.0,0.844,-0.3404,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/09/09 06:38 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5261,d39c2b0fb2e50e37795fdbe3b8cd3792,GO STATE BEAT THE BADGERS!!!!!!!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/26/09 04:03 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5262,d39c2b0fb2e50e37795fdbe3b8cd3792,LOVES the SMB!!!!!!!,0.0,0.737,0.263,0.765,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/30/09 02:35 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5263,d39c2b0fb2e50e37795fdbe3b8cd3792,"is still waiting for mail.msu.edu, but is SO excited to move into her new apartment on Sunday!! :)",0.0,0.366,0.634,0.8813,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/13/09 12:57 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5264,d39c2b0fb2e50e37795fdbe3b8cd3792,needs another weekend,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/28/09 02:30 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5265,d39c2b0fb2e50e37795fdbe3b8cd3792,back in EL! Call me!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/19/09 08:13 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5266,d39c2b0fb2e50e37795fdbe3b8cd3792,thinks the best thing to ever happen to hot chocolate is *PROPNAME*'s special dark cocoa powder!!! :),0.0,0.435,0.565,0.8951,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/06/09 07:17 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5267,d39c2b0fb2e50e37795fdbe3b8cd3792,is moving to her new apartment in EL!!!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/16/09 02:18 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5268,d39c2b0fb2e50e37795fdbe3b8cd3792,"had a great weekend, but is not ready for classes tomorrow!! ://",0.22,0.172,0.608,-0.1776,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/08/09 01:47 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5269,d39c2b0fb2e50e37795fdbe3b8cd3792,"finally has finished her paper! :) still needs to be edited, but at least it's done!! :D",0.0,0.36,0.64,0.8565,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/11/09 09:10 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5270,d39c2b0fb2e50e37795fdbe3b8cd3792,can't wait for later tonight!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,08/23/09 12:23 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5271,d39c2b0fb2e50e37795fdbe3b8cd3792,has a long day but a fun night ahead of her!,0.0,0.372,0.628,0.6948,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/23/09 11:55 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5272,d39c2b0fb2e50e37795fdbe3b8cd3792,"tired tired tired, but come on out to the Dance Party at Sparty Watch tonight!!! 8-midnight!!",0.311,0.157,0.532,-0.3544,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/01/09 07:55 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5273,d39c2b0fb2e50e37795fdbe3b8cd3792,needs to find someone to live with next year!!!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/06/09 11:01 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5274,d39c2b0fb2e50e37795fdbe3b8cd3792,.......so apathetic........,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/13/09 07:16 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5275,d39c2b0fb2e50e37795fdbe3b8cd3792,is excited for a weekend on a lake with friends!! :),0.0,0.602,0.398,0.8436,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/05/09 10:11 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5276,d39c2b0fb2e50e37795fdbe3b8cd3792,needs to find a good place for a nap! :),0.0,0.508,0.492,0.7345,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/25/09 03:20 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5277,d39c2b0fb2e50e37795fdbe3b8cd3792,Midnight Madness and then a few hours of sleep before Spartan Football!!,0.258,0.0,0.742,-0.5399,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/17/09 01:28 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5278,d39c2b0fb2e50e37795fdbe3b8cd3792,GO STATE!!! BEAT THE WILDCATS!!!!!!,0.0,0.0,1.0,0.0,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/17/09 05:21 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5279,d39c2b0fb2e50e37795fdbe3b8cd3792,best way to relax after a crazy morning: blanket and Chopin,0.145,0.43,0.424,0.6908,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,09/21/09 03:25 PM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5280,d39c2b0fb2e50e37795fdbe3b8cd3792,had a good weekend and is now tired!!!!,0.0,0.404,0.596,0.6209,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/26/09 03:23 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5281,d39c2b0fb2e50e37795fdbe3b8cd3792,loves bid night!! :),0.0,0.785,0.215,0.8065,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/19/09 02:41 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5282,d39c2b0fb2e50e37795fdbe3b8cd3792,doesn't want to write her paper...,0.196,0.0,0.804,-0.0572,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/09/09 03:07 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5283,d39c2b0fb2e50e37795fdbe3b8cd3792,blah blah blah-blah blah blah blah,0.875,0.0,0.125,-0.4588,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,10/13/09 03:46 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5284,d39c2b0fb2e50e37795fdbe3b8cd3792,"came out to campus to study, and forgot headphones!! how am I supposed to memorize music without headphones!!? :(",0.0,0.174,0.826,0.5535,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,11/04/09 03:37 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
5285,d39c2b0fb2e50e37795fdbe3b8cd3792,procrastination will get me in trouble one of these days.... :P,0.182,0.211,0.607,0.1111,3.75,2.0,5.0,4.25,4.5,y,n,y,y,y,11/02/09 04:47 AM,775.0,290973.0,97.27,0.01,296174.0,0.5,0.08
